"X","Y","ID","0to15cm"
145.90512,-26.88596,4608,0.0343123957031041
152.8238,-26.81137,8928,0.0205007953581249
149.58442,-25.26499,2618,0.0128459087313563
150.8874,-26.79012,468,0.0209987997904649
149.79241,-28.51023,478,0.0594165207899006
149.42151,-28.20544,4188,0.0394540589024925
147.2984,-23.76832,4099,0.0553500167233988
151.73892,-26.89205,4329,0.0161481353354241
152.64507,-25.5848,279,0.0427769733047654
145.34015,-17.01909,4469,0.0220020663610664
144.40118,-26.68179,59,0.0279595096826655
146.6753,-19.30851,2889,0.0358712726272549
147.21653,-20.10904,2179,0.0448893554332119
152.27294,-24.85247,2689,0.0439135763683191
147.74033,-20.54621,4399,0.0522135238409255
147.66434,-21.91901,4449,0.0228904377785799
148.16548,-20.07596,6639,0.0330715963729264
145.56784,-26.21502,3849,0.0422062317523145
144.06489,-18.49235,1589,0.0312528936146706
145.13449,-23.5817,3949,0.0273443978035731
143.48274,-18.81589,3349,0.052441115219736
147.01045,-19.73731,4049,0.0305886116935165
142.0104,-23.23427,1159,0.0377172107271032
151.86891,-26.21569,909,-0.00132878302073239
144.44571,-15.56051,3909,0.031375437281526
151.71387,-27.97231,6829,0.00798803900661452
150.23623,-26.65969,5469,0.0445018348823658
153.05234,-26.74057,3959,0.0154811657582133
145.4829,-19.00728,5019,0.039677549035186
151.62635,-27.68727,4569,0.00746201187663405
148.50597,-20.43023,3179,0.0455162422358844
149.88847,-23.01136,1169,0.0239707489590573
147.79652,-26.87886,4619,0.0293620881081718
151.91341,-28.448,1369,0.0213434711698407
152.83122,-26.81317,8929,0.017447872464751
151.8714,-27.99922,469,0.0168056502738459
149.65452,-28.3461,479,0.0473662460418095
149.42358,-28.20481,4189,0.0324242742768003
147.2974,-23.76777,40910,0.0349945859486244
152.64502,-25.58411,2710,0.035590919521744
145.39541,-16.5912,44610,0.0181940894154205
144.40118,-26.68179,510,0.0258977213039105
147.25356,-20.1998,21710,0.0284964992562875
152.26364,-24.8551,26810,0.0458814361275235
147.74761,-20.54401,43910,0.0190035141381905
147.61703,-20.56646,41310,0.0470516513798707
147.99258,-20.18183,66310,0.0229797790805712
145.85117,-26.26501,38410,0.0456372508509143
143.4857,-18.8111,33410,0.049453241259926
147.00911,-19.73605,40410,0.0545730719580537
142.10221,-23.10721,11510,0.0117637292273786
151.87191,-26.2159,9010,0.00952947113722283
144.44096,-15.56451,39010,0.0577909602031172
151.31995,-28.00416,68210,0.0100684010604142
150.77879,-26.69972,54610,0.0435357222626093
145.48333,-19.00639,50110,0.0298040866033518
151.63136,-27.60001,45610,0.0232102082521841
148.45186,-20.43453,31710,0.0482480910889191
149.89972,-23.0018,11610,0.0172386127717144
147.80461,-26.88283,46110,0.0343662738553103
151.93914,-28.63268,31810,0.0319619676231903
151.76022,-28.18494,13610,0.0212322307658653
144.93521,-26.55391,46010,0.0296697257209475
152.79196,-26.90221,89210,0.0362862336379936
151.9168,-27.77864,4610,0.00282252199462418
149.6505,-28.30738,4710,0.0545386667776892
149.41983,-28.20387,41810,0.0306421300598766
150.75753,-28.06907,46611,0.0405729447924924
152.72912,-25.59327,2711,0.0563094527648129
145.44624,-17.02444,44611,0.0465323399394992
144.40118,-26.68179,511,0.0106593053008107
147.26433,-20.20205,21711,0.027229005472343
152.25871,-24.85146,26811,0.0699612143022063
147.75023,-20.54933,43911,0.0235324564748499
147.32096,-19.66428,66311,0.0203429505527892
145.9845,-26.23168,38411,0.0394092337432547
145.25115,-23.43169,39411,0.0129589099586132
153.26005,-27.93015,37111,0.0261281609285189
147.00854,-19.7355,40411,0.0422011658999906
142.12841,-22.73444,11511,0.0331520490204712
151.72445,-27.67635,68211,0.0134856210025914
149.99156,-26.91476,54611,0.0398843792930772
